================ Training Loss (Sat Apr 26 20:14:10 2025) ================
(epoch: 1, iters: 100, time: 0.060, data: 0.156) D_A: 0.605 G_A: 0.671 cycle_A: 2.924 idt_A: 0.663 D_B: 0.725 G_B: 1.032 cycle_B: 1.376 idt_B: 1.400 
(epoch: 1, iters: 200, time: 0.060, data: 0.002) D_A: 0.434 G_A: 0.481 cycle_A: 3.651 idt_A: 0.460 D_B: 0.459 G_B: 0.369 cycle_B: 0.907 idt_B: 1.814 
(epoch: 1, iters: 300, time: 0.060, data: 0.002) D_A: 0.265 G_A: 0.249 cycle_A: 2.677 idt_A: 1.000 D_B: 0.290 G_B: 0.312 cycle_B: 1.984 idt_B: 1.206 
(epoch: 1, iters: 400, time: 0.092, data: 0.002) D_A: 0.235 G_A: 0.328 cycle_A: 2.033 idt_A: 0.697 D_B: 0.288 G_B: 0.422 cycle_B: 1.396 idt_B: 0.947 
(epoch: 1, iters: 500, time: 0.060, data: 0.002) D_A: 0.215 G_A: 0.276 cycle_A: 3.845 idt_A: 1.014 D_B: 0.255 G_B: 0.327 cycle_B: 2.110 idt_B: 1.783 
(epoch: 1, iters: 600, time: 0.060, data: 0.002) D_A: 0.224 G_A: 0.422 cycle_A: 2.533 idt_A: 0.700 D_B: 0.223 G_B: 0.357 cycle_B: 1.506 idt_B: 1.155 
(epoch: 1, iters: 700, time: 0.060, data: 0.002) D_A: 0.304 G_A: 0.506 cycle_A: 2.538 idt_A: 1.241 D_B: 0.251 G_B: 0.377 cycle_B: 2.453 idt_B: 1.069 
(epoch: 1, iters: 800, time: 0.060, data: 0.002) D_A: 0.223 G_A: 0.562 cycle_A: 3.236 idt_A: 0.901 D_B: 0.231 G_B: 0.328 cycle_B: 1.769 idt_B: 1.454 
(epoch: 1, iters: 900, time: 0.060, data: 0.002) D_A: 0.184 G_A: 0.335 cycle_A: 1.809 idt_A: 0.889 D_B: 0.229 G_B: 0.388 cycle_B: 1.599 idt_B: 0.786 
(epoch: 1, iters: 1000, time: 0.060, data: 0.002) D_A: 0.320 G_A: 0.514 cycle_A: 1.876 idt_A: 1.104 D_B: 0.231 G_B: 0.375 cycle_B: 2.111 idt_B: 0.944 
(epoch: 1, iters: 1100, time: 0.060, data: 0.003) D_A: 0.181 G_A: 0.519 cycle_A: 1.998 idt_A: 0.881 D_B: 0.238 G_B: 0.405 cycle_B: 1.738 idt_B: 0.980 
(epoch: 1, iters: 1200, time: 0.060, data: 0.002) D_A: 0.173 G_A: 0.402 cycle_A: 2.068 idt_A: 0.823 D_B: 0.274 G_B: 0.384 cycle_B: 1.660 idt_B: 1.078 
(epoch: 1, iters: 1300, time: 0.060, data: 0.002) D_A: 0.169 G_A: 0.558 cycle_A: 2.129 idt_A: 0.608 D_B: 0.215 G_B: 0.355 cycle_B: 1.340 idt_B: 1.020 
(epoch: 1, iters: 1400, time: 0.060, data: 0.002) D_A: 0.344 G_A: 0.827 cycle_A: 2.040 idt_A: 0.543 D_B: 0.185 G_B: 0.375 cycle_B: 1.168 idt_B: 1.017 
(epoch: 2, iters: 100, time: 0.060, data: 0.002) D_A: 0.184 G_A: 0.360 cycle_A: 1.723 idt_A: 0.575 D_B: 0.224 G_B: 0.355 cycle_B: 1.288 idt_B: 0.791 
(epoch: 2, iters: 200, time: 0.060, data: 0.002) D_A: 0.159 G_A: 0.385 cycle_A: 1.933 idt_A: 0.778 D_B: 0.224 G_B: 0.410 cycle_B: 1.633 idt_B: 0.936 
(epoch: 2, iters: 300, time: 0.060, data: 0.002) D_A: 0.277 G_A: 0.641 cycle_A: 3.583 idt_A: 0.786 D_B: 0.221 G_B: 0.385 cycle_B: 1.524 idt_B: 1.602 
(epoch: 2, iters: 400, time: 0.060, data: 0.002) D_A: 0.196 G_A: 0.488 cycle_A: 2.068 idt_A: 0.910 D_B: 0.185 G_B: 0.387 cycle_B: 1.856 idt_B: 0.950 
(epoch: 2, iters: 500, time: 0.060, data: 0.002) D_A: 0.128 G_A: 0.349 cycle_A: 1.527 idt_A: 0.931 D_B: 0.244 G_B: 0.324 cycle_B: 1.750 idt_B: 0.627 
(epoch: 2, iters: 600, time: 0.089, data: 0.003) D_A: 0.177 G_A: 0.421 cycle_A: 1.529 idt_A: 0.810 D_B: 0.334 G_B: 0.406 cycle_B: 1.575 idt_B: 0.788 
(epoch: 2, iters: 700, time: 0.060, data: 0.002) D_A: 0.315 G_A: 0.552 cycle_A: 1.907 idt_A: 0.747 D_B: 0.249 G_B: 0.413 cycle_B: 1.664 idt_B: 0.887 
(epoch: 2, iters: 800, time: 0.060, data: 0.002) D_A: 0.120 G_A: 0.563 cycle_A: 1.673 idt_A: 0.968 D_B: 0.178 G_B: 0.340 cycle_B: 1.909 idt_B: 0.846 
(epoch: 2, iters: 900, time: 0.060, data: 0.002) D_A: 0.208 G_A: 0.525 cycle_A: 1.645 idt_A: 0.634 D_B: 0.230 G_B: 0.391 cycle_B: 1.324 idt_B: 0.576 
(epoch: 2, iters: 1000, time: 0.061, data: 0.002) D_A: 0.268 G_A: 0.694 cycle_A: 1.504 idt_A: 0.530 D_B: 0.299 G_B: 0.333 cycle_B: 1.084 idt_B: 0.716 
(epoch: 2, iters: 1100, time: 0.060, data: 0.002) D_A: 0.166 G_A: 0.393 cycle_A: 1.375 idt_A: 1.222 D_B: 0.160 G_B: 0.297 cycle_B: 2.530 idt_B: 0.632 
(epoch: 2, iters: 1200, time: 0.060, data: 0.002) D_A: 0.240 G_A: 0.453 cycle_A: 1.952 idt_A: 0.800 D_B: 0.203 G_B: 0.313 cycle_B: 1.651 idt_B: 0.755 
(epoch: 2, iters: 1300, time: 0.060, data: 0.002) D_A: 0.144 G_A: 0.677 cycle_A: 1.382 idt_A: 0.598 D_B: 0.195 G_B: 0.366 cycle_B: 1.339 idt_B: 0.619 
